transfer_id,sender_account,receiver_account,amount,timestamp,fan_out_degree,fan_in_degree,transit_velocity_sec,amount_layering_ratio,shared_device_cluster,account_dormancy_score,is_fraud,attack_id,variant_id,variant_name,hop_level
TRX-076B33,ACC-85769,ACC-33483,20.63,2026-08-20T08:47:59.263766,0.2611,0.2868,0.2436,0.2988,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-06AB95,ACC-73232,ACC-70576,80.95,2026-08-05T11:53:10.902137,0.0934,0.1799,0.0393,0.2167,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-099FEB,VICTIM-3633,MULE-WRK-3533,1470.33,2026-08-09T00:20:38,0.6311,0.2889,0.632,0.8287,0,0.2629,1,MM-001,MM-V2,Smurfing / Layered Fan-Out,1
TRX-0A874B,DORMANT-ACC-69808,MULE-MSTR-594,12214.7,2026-08-07T21:22:05,0.5619,0.5279,0.5606,0.8242,1,0.8468,1,MM-001,MM-V4,Dormant Mule Ring Activation,2
TRX-051228,ACC-43623,ACC-59815,125.67,2026-08-22T12:28:30.483855,0.1466,0.2067,0.0325,0.2906,0,0.1588,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0200D8,ACC-20211,ACC-81295,10.79,2026-08-12T18:23:52.459542,0.085,0.35,0.3,0.35,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-03CA67,ACC-18259,ACC-42955,47.26,2026-08-13T16:52:00.426161,0.195,0.0415,0.0976,0.2536,0,0.0993,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-07E5E5,ACC-32031,ACC-71516,39.07,2026-08-04T12:15:26.640531,0.2453,0.1466,0.0494,0.1082,0,0.0504,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-02FB8C,ACC-56828,ACC-70946,106.83,2026-08-06T06:06:53.162232,0.1432,0.1504,0.1469,0.0775,0,0.027,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-049515,ACC-71550,ACC-58330,8.16,2026-08-03T11:47:29.497939,0.0253,0.1043,0.159,0.1586,0,0.2323,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-043F75,ACC-92310,ACC-46321,9.03,2026-08-18T08:02:07.099631,0.6341,0.4329,0.3912,0.4445,0,0.4088,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-08D577,ACC-28297,ACC-56819,38.3,2026-08-18T00:43:11.611566,0.3027,0.0585,0.2746,0.35,0,0.2117,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0B2C84,ACC-94246,ACC-58747,9.3,2026-08-11T07:27:21.121448,0.2086,0.0377,0.3,0.0219,0,0.1235,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0DB411,ACC-39336,ACC-73069,86.58,2026-08-23T07:00:45.900860,0.0361,0.35,0.0552,0.1829,0,0.125,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-09B2ED,VICTIM-3467,MULE-WRK-7287,1527.4,2026-08-19T06:56:05,0.8042,0.173,0.6812,0.7968,1,0.341,1,MM-001,MM-V2,Smurfing / Layered Fan-Out,1
TRX-062B6B,ACC-53148,ACC-58285,139.89,2026-08-08T23:12:07.961110,0.2769,0.3435,0.1677,0.2768,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-097E6C,DORMANT-ACC-65599,MULE-MSTR-391,13268.17,2026-08-27T08:28:06,0.3371,0.4233,0.4871,0.7401,0,0.8212,1,MM-001,MM-V4,Dormant Mule Ring Activation,2
TRX-058EB9,ACC-18717,ACC-54811,307.41,2026-08-04T04:39:42.379571,0.1231,0.023,0.3,0.35,0,0.0494,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0D2086,ACC-50262,ACC-54638,129.74,2026-08-05T01:51:33.195663,0.2875,0.1995,0.0306,0.2755,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0D2CFE,ACC-63441,ACC-21246,195.74,2026-08-09T21:26:52.597373,0.35,0.2674,0.1194,0.2593,0,0.0993,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-09305B,ACC-65568,ACC-52070,187.59,2026-08-03T19:17:24.041472,0.3402,0.1035,0.2376,0.0108,0,0.1523,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0E8DE1,DORMANT-ACC-30513,MULE-MSTR-905,8871.33,2026-08-24T22:38:32,0.2488,0.3993,0.5632,0.6989,1,0.694,1,MM-001,MM-V4,Dormant Mule Ring Activation,2
TRX-0E724E,ACC-42994,ACC-58845,5.0,2026-08-19T17:36:16.394358,0.1525,0.1052,0.0352,0.35,0,0.0882,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-04C9E8,ACC-82274,ACC-77468,36.09,2026-08-07T23:52:31.877280,0.0821,0.1134,0.2161,0.2908,0,0.1883,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-030A2E,ACC-20106,ACC-47991,322.02,2026-08-23T18:35:39.861293,0.3251,0.35,0.3,0.1016,0,0.1632,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-01C235,ACC-90905,ACC-31804,69.47,2026-08-29T20:59:45.104073,0.0887,0.35,0.3,0.2107,0,0.1377,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-07662F,MULE-WRK-5901,MULE-MSTR-196,4350.53,2026-08-10T16:34:37,0.1523,0.7148,0.8156,0.7957,1,0.2158,1,MM-001,MM-V3,Fan-In Consolidation Ring,2
TRX-0960F2,ACC-25422,ACC-50461,77.88,2026-08-04T03:40:44.023652,0.077,0.2887,0.3,0.2236,0,0.0633,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-03A241,ACC-18711,ACC-15469,21.14,2026-08-30T16:31:38.618002,0.35,0.048,0.148,0.35,0,0.0679,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-02FAEF,ACC-80342,ACC-52808,77.48,2026-08-26T11:41:13.332461,0.2499,0.068,0.2427,0.1783,0,0.0274,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-02FC94,ACC-82101,ACC-76203,6.15,2026-08-07T00:00:34.368015,0.0377,0.1878,0.1227,0.1416,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-03407F,ACC-87067,ACC-31949,5.0,2026-08-10T06:05:26.510832,0.1025,0.0647,0.2066,0.044,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-075ABA,ACC-69031,ACC-10235,29.34,2026-08-13T17:58:39.593828,0.1311,0.1068,0.1475,0.1236,0,0.0844,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0C6ED3,ACC-10404,ACC-81155,5.0,2026-08-25T14:41:49.482676,0.1331,0.35,0.1651,0.0141,0,0.115,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-036A7F,ACC-53309,ACC-12911,138.21,2026-08-03T05:09:03.057365,0.2734,0.35,0.1465,0.0638,0,0.053,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0DEB32,ACC-83969,ACC-90219,73.31,2026-08-22T18:00:43.383119,0.0356,0.1145,0.1596,0.2965,0,0.1796,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-03CEBE,ACC-55004,ACC-68871,325.95,2026-08-16T17:31:43.439394,0.0626,0.041,0.1922,0.35,0,0.2393,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-04872E,ACC-49749,ACC-67941,14.17,2026-08-10T22:13:43.114474,0.2338,0.1719,0.3,0.0632,0,0.0962,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0D2D9A,ACC-74505,ACC-74089,159.81,2026-08-09T13:02:27.444440,0.35,0.054,0.3,0.0846,0,0.1401,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-07E757,MULE-WRK-7177,MULE-MSTR-594,6725.31,2026-08-14T15:29:26,0.2191,0.7118,0.7795,0.7687,1,0.2791,1,MM-001,MM-V3,Fan-In Consolidation Ring,2
TRX-0A5AC1,ACC-33499,ACC-38328,35.61,2026-08-31T05:56:48.146478,0.0295,0.1448,0.2238,0.35,0,0.0212,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0A5B1E,ACC-33383,ACC-54131,32.53,2026-08-06T03:25:39.079483,0.2646,0.0285,0.1189,0.0578,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-06B10E,ACC-13696,ACC-69399,25.48,2026-08-09T02:40:11.695624,0.35,0.3125,0.0351,0.35,0,0.1052,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-06C95C,ACC-89905,ACC-88339,114.34,2026-08-03T10:46:43.703278,0.3328,0.2742,0.3123,0.2444,0,0.2595,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0C55BE,MULE-WRK-1128,MULE-MSTR-396,5164.19,2026-08-28T10:27:17,0.2824,0.7127,0.6735,0.8203,1,0.2352,1,MM-001,MM-V3,Fan-In Consolidation Ring,2
TRX-03BA2F,ACC-74429,ACC-63352,44.22,2026-08-08T11:13:31.188263,0.141,0.1946,0.3,0.1899,0,0.0225,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-04C531,ACC-74315,ACC-91994,27.52,2026-08-14T22:32:03.879807,0.0594,0.35,0.0111,0.0969,0,0.2658,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0479BE,ACC-82267,ACC-54605,44.11,2026-08-28T04:49:49.516808,0.35,0.1655,0.0718,0.1475,0,0.1719,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-07C2DC,ACC-71389,ACC-71629,52.22,2026-08-08T16:16:21.794773,0.1817,0.1587,0.1797,0.2628,0,0.0391,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0E057A,ACC-22329,ACC-95896,12.16,2026-08-21T08:37:24.268509,0.0459,0.1097,0.1679,0.35,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-049E5D,ACC-70004,ACC-94664,130.31,2026-08-20T10:08:48.621821,0.0839,0.323,0.1203,0.0048,0,0.1573,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0E7FE3,ACC-59115,ACC-89303,51.93,2026-08-11T01:49:31.690086,0.2719,0.027,0.2334,0.205,0,0.0153,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-07CDBF,MULE-WRK-4005,MULE-MSTR-953,6923.9,2026-08-09T07:10:21,0.1522,0.982,0.6112,0.9835,1,0.3377,1,MM-001,MM-V3,Fan-In Consolidation Ring,2
TRX-0209CB,ACC-21590,ACC-21093,178.11,2026-08-15T07:26:02.231172,0.2608,0.3467,0.1039,0.0985,0,0.0903,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0454B5,ACC-47643,ACC-16629,16.83,2026-08-04T23:24:54.453871,0.35,0.1058,0.2389,0.1365,0,0.0718,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-068D97,ACC-15793,ACC-93375,74.6,2026-08-10T01:21:19.653436,0.35,0.2488,0.1057,0.35,1,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-052BC6,ACC-21240,ACC-46027,10.68,2026-08-01T22:52:09.751709,0.1127,0.131,0.1994,0.2827,0,0.1291,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0B3002,DORMANT-ACC-33559,MULE-MSTR-879,11261.08,2026-08-13T14:41:07,0.432,0.4178,0.3748,0.5895,0,0.8979,1,MM-001,MM-V4,Dormant Mule Ring Activation,2
TRX-06CEA8,ACC-46593,ACC-49332,55.83,2026-08-24T18:58:35.475311,0.4978,0.2934,0.5276,0.3036,0,0.3468,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0903AA,ACC-36431,ACC-20326,39.35,2026-08-14T12:49:32.575438,0.059,0.2813,0.1304,0.032,0,0.1766,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0E6627,ACC-13191,ACC-48067,141.41,2026-08-04T11:55:04.653725,0.1985,0.1131,0.3,0.0987,0,0.1584,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-079746,ACC-91029,ACC-51316,12.52,2026-08-06T06:29:05.160972,0.2684,0.0484,0.1573,0.2062,0,0.0697,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-06A92B,ACC-80331,ACC-28381,22.01,2026-08-10T02:18:28.094989,0.35,0.2484,0.3,0.0114,0,0.2461,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-06C15D,ACC-38179,ACC-76024,43.21,2026-08-05T01:51:20.609463,0.35,0.02,0.1993,0.0938,0,0.2006,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-037FE0,ACC-33952,ACC-59104,46.86,2026-08-06T04:12:00.392262,0.0638,0.0745,0.0244,0.35,0,0.0233,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-052EC6,ACC-34842,ACC-11802,41.65,2026-08-27T14:35:40.364916,0.0506,0.2635,0.2535,0.1076,0,0.1923,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0C157E,ACC-30538,ACC-11177,130.36,2026-08-12T09:33:26.437827,0.07,0.0465,0.1768,0.0912,0,0.0595,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0B22E7,ACC-12368,ACC-72032,22.48,2026-08-15T22:11:18.143039,0.0791,0.0669,0.1131,0.0906,0,0.1343,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-08FBD4,ACC-35498,ACC-16344,111.2,2026-08-10T00:35:07.352182,0.35,0.2295,0.3,0.0911,0,0.0486,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0B2F9A,ACC-53791,ACC-58874,54.43,2026-08-09T05:02:41.470848,0.2725,0.2837,0.3,0.0813,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-05D600,ACC-42154,ACC-29675,348.97,2026-08-29T16:03:05.934128,0.0421,0.0903,0.2462,0.1496,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0ADEFD,ACC-90905,ACC-26371,400.24,2026-08-12T13:58:08.606444,0.2684,0.35,0.0469,0.0228,0,0.0274,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0BE3B3,ACC-63932,ACC-37355,77.37,2026-08-15T02:22:01.063421,0.3193,0.02,0.3,0.0513,0,0.1186,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0BB69C,ACC-81947,ACC-93763,46.71,2026-08-19T11:08:34.507615,0.186,0.1204,0.2859,0.0709,0,0.028,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0D638B,MULE-WRK-8238,MULE-MSTR-676,7951.88,2026-08-23T15:52:20,0.1582,0.7245,0.6081,0.7284,1,0.4018,1,MM-001,MM-V3,Fan-In Consolidation Ring,2
TRX-06D9B4,ACC-77215,ACC-55734,178.55,2026-08-16T11:18:57.089852,0.2631,0.2328,0.0765,0.35,0,0.2093,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0CAB2B,ACC-92302,ACC-46062,16.71,2026-08-26T05:00:53.925732,0.35,0.0689,0.3,0.0372,0,0.1342,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-023BDD,ACC-96516,ACC-12695,20.34,2026-08-07T15:06:39.595547,0.079,0.1397,0.2641,0.0392,0,0.1429,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0436F5,ACC-98607,ACC-36512,134.47,2026-08-13T06:15:43.334458,0.6273,0.2045,0.4915,0.1756,0,0.2214,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0F17BD,ACC-93588,ACC-86589,33.4,2026-08-24T22:29:45.821080,0.2264,0.0833,0.3,0.1092,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-08533B,ACC-22219,ACC-65922,423.04,2026-08-05T19:10:47.227693,0.3062,0.1218,0.3,0.1201,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-06A1A8,ACC-86943,ACC-43756,39.92,2026-08-01T17:25:14.951617,0.2512,0.1843,0.1949,0.251,0,0.1479,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-09404D,ACC-20267,ACC-56175,11.97,2026-08-16T13:55:43.855550,0.2291,0.187,0.1135,0.35,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0F2C18,ACC-44707,ACC-69163,10.03,2026-08-24T23:56:05.172096,0.5246,0.2704,0.3386,0.2516,0,0.3307,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0BECD2,ACC-17239,ACC-13756,164.94,2026-08-14T14:04:04.338330,0.0954,0.0819,0.1927,0.3277,0,0.1521,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-07B9E7,ACC-36189,ACC-40908,46.02,2026-08-27T06:44:55.010065,0.0728,0.0543,0.1451,0.2558,0,0.0955,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0DD8DF,ACC-25997,ACC-83340,7.87,2026-08-26T09:42:57.795906,0.35,0.1936,0.2025,0.35,0,0.1861,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-07AEAF,ACC-60085,ACC-80340,24.58,2026-08-04T15:05:39.289561,0.2748,0.3251,0.3,0.3261,0,0.2019,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-035D0F,ACC-49063,ACC-18259,112.78,2026-08-29T16:19:06.595027,0.2664,0.35,0.3,0.35,0,0.01,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-06F0CE,ACC-29870,ACC-51991,40.03,2026-08-11T16:33:10.642854,0.2096,0.1353,0.2707,0.0782,0,0.1626,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0EEDE2,ACC-83479,ACC-12096,37.38,2026-08-26T17:01:34.641034,0.1748,0.0451,0.0499,0.3394,0,0.2241,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0CC704,ACC-34762,ACC-53919,105.79,2026-08-19T02:29:06.553753,0.1662,0.2322,0.1645,0.0895,0,0.1442,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-04707B,ACC-73646,ACC-52351,82.98,2026-08-15T04:48:06.780981,0.1501,0.3324,0.1584,0.2819,0,0.2591,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-02BF75,ACC-88945,ACC-89083,399.51,2026-08-03T09:58:25.174979,0.1423,0.0522,0.0951,0.0447,0,0.1381,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0E94BF,VICTIM-5577,MULE-WRK-8549,1571.58,2026-08-25T19:29:10,0.8018,0.2044,0.6305,0.7292,0,0.2284,1,MM-001,MM-V2,Smurfing / Layered Fan-Out,1
TRX-070445,ACC-91051,ACC-64886,91.58,2026-08-02T21:31:50.640604,0.02,0.1329,0.2008,0.2678,0,0.0791,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-03C971,MULE-WRK-7799,MULE-MSTR-818,4842.79,2026-08-08T18:02:31,0.2703,0.7633,0.6603,0.7755,1,0.2647,1,MM-001,MM-V3,Fan-In Consolidation Ring,2
TRX-0ABEB5,ACC-41337,ACC-59922,379.04,2026-08-21T08:17:48.174928,0.0389,0.1579,0.3,0.041,0,0.0293,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0ECC2E,ACC-64384,ACC-53472,266.27,2026-08-10T10:07:48.486531,0.3304,0.2833,0.3,0.1696,0,0.149,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0975EE,ACC-55002,ACC-26241,9.37,2026-08-14T18:55:53.126533,0.1442,0.2396,0.3,0.35,0,0.1329,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-09DFF2,ACC-54900,ACC-48638,9.85,2026-08-13T17:28:51.744051,0.02,0.1998,0.3,0.1634,1,0.0633,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0A6CFA,ACC-49063,ACC-40682,13.41,2026-08-04T19:05:22.693929,0.1311,0.3476,0.1808,0.2249,0,0.0837,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0ABCA9,ACC-65180,ACC-69042,208.31,2026-08-04T00:47:57.879254,0.0692,0.1672,0.072,0.271,0,0.01,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0A3E52,DORMANT-ACC-96713,MULE-MSTR-116,13124.25,2026-08-05T04:50:28,0.4835,0.3932,0.507,0.73,1,0.9241,1,MM-001,MM-V4,Dormant Mule Ring Activation,2
TRX-07D33C,ACC-32432,ACC-54936,28.52,2026-08-02T22:35:00.395109,0.0799,0.2966,0.1381,0.2855,0,0.0852,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-09832F,ACC-35849,ACC-63268,120.66,2026-08-04T04:50:28.433469,0.35,0.336,0.1706,0.2633,0,0.2665,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0EBA3B,ACC-53016,ACC-17659,80.06,2026-08-24T20:40:25.890721,0.3427,0.2243,0.0954,0.35,0,0.1416,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0C179F,VICTIM-4334,MULE-MSTR-799,12800.49,2026-08-02T10:21:20,0.4228,0.2441,0.8876,0.8777,1,0.4069,1,MM-001,MM-V1,Rapid Cash-Out Burst,1
TRX-02CE0F,ACC-91709,ACC-74429,211.49,2026-08-31T03:09:21.963442,0.11,0.1916,0.2878,0.2693,0,0.0171,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0CE249,MULE-WRK-2468,MULE-MSTR-723,1666.88,2026-08-02T03:15:44,0.1993,0.7821,0.6496,0.7293,1,0.2887,1,MM-001,MM-V3,Fan-In Consolidation Ring,2
TRX-09B4DE,ACC-47065,ACC-35923,10.57,2026-08-17T14:03:52.020103,0.1399,0.2177,0.3,0.2629,0,0.0673,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-022900,VICTIM-8442,MULE-MSTR-391,11983.21,2026-08-02T13:30:37,0.3177,0.3091,0.9148,0.8571,1,0.3913,1,MM-001,MM-V1,Rapid Cash-Out Burst,1
TRX-06F72A,ACC-72768,ACC-84707,92.36,2026-08-05T04:35:29.068477,0.277,0.1199,0.207,0.1536,0,0.0472,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0CAC4F,ACC-90404,ACC-38145,5.0,2026-08-13T18:54:13.948677,0.1155,0.1224,0.1064,0.1868,0,0.0563,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0C020F,ACC-49384,ACC-21190,41.05,2026-08-10T05:05:46.280372,0.2378,0.35,0.043,0.1504,0,0.1979,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0A57E5,ACC-10860,ACC-18792,13.77,2026-08-29T17:54:53.793962,0.2372,0.1481,0.0815,0.2133,0,0.1968,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0F38B8,ACC-25305,ACC-10854,55.6,2026-08-26T04:35:08.268921,0.1037,0.35,0.3,0.0349,0,0.0912,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-089942,ACC-20729,ACC-87984,83.94,2026-08-16T00:37:52.324976,0.0674,0.35,0.2281,0.0889,0,0.065,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0D6BF0,DORMANT-ACC-69942,MULE-MSTR-789,4451.69,2026-08-02T22:13:15,0.3673,0.3658,0.2597,0.8239,1,0.7858,1,MM-001,MM-V4,Dormant Mule Ring Activation,2
TRX-026FA0,ACC-35963,ACC-14426,9.4,2026-08-10T01:49:40.800767,0.0254,0.35,0.0766,0.1363,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-06F003,ACC-32574,ACC-87175,10.72,2026-08-29T03:50:18.829403,0.1668,0.1744,0.0304,0.2469,0,0.01,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-059C71,ACC-21005,ACC-33312,202.08,2026-08-06T08:18:45.479370,0.0639,0.1265,0.3,0.283,0,0.1201,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-08E55F,ACC-35470,ACC-84319,13.55,2026-08-01T08:40:16.870730,0.1211,0.02,0.0394,0.2237,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-08584A,ACC-80194,ACC-57064,24.9,2026-08-02T09:40:35.729808,0.1157,0.3226,0.3,0.0233,0,0.0867,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-027FC4,ACC-67713,ACC-20983,41.5,2026-08-15T12:42:05.418702,0.0465,0.307,0.1093,0.1379,0,0.2122,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-06BDA4,MULE-WRK-4391,MULE-MSTR-799,7271.24,2026-08-11T23:17:53,0.131,0.8677,0.9037,0.8213,1,0.3213,1,MM-001,MM-V3,Fan-In Consolidation Ring,2
TRX-06734E,ACC-31949,ACC-11932,21.11,2026-08-05T04:22:23.790600,0.35,0.1534,0.3,0.1567,0,0.1224,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-04E82F,ACC-38270,ACC-40087,14.27,2026-08-01T17:47:28.897005,0.2464,0.35,0.1831,0.35,0,0.1429,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-049A4A,ACC-45854,ACC-56240,36.31,2026-08-11T08:30:15.224064,0.1751,0.0945,0.2048,0.1777,0,0.1456,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0B17E4,ACC-90685,ACC-25708,12.76,2026-08-20T12:37:00.707381,0.35,0.0566,0.3,0.1126,0,0.0635,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-06D154,ACC-53361,ACC-53463,745.68,2026-08-01T18:16:57.106138,0.0638,0.1843,0.1109,0.35,0,0.0218,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-07F08B,ACC-26288,ACC-84182,594.81,2026-08-01T11:54:16.401305,0.0659,0.2009,0.1724,0.206,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0852F9,ACC-77695,ACC-11917,19.16,2026-08-18T06:59:16.543099,0.1762,0.1818,0.2006,0.064,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0651A0,ACC-31826,ACC-78336,57.24,2026-08-03T16:00:34.161782,0.1489,0.2811,0.0955,0.0446,0,0.2185,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-055C16,ACC-46060,ACC-84603,41.69,2026-08-24T03:35:12.198735,0.0822,0.1776,0.3,0.1098,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
