interaction_id,user_id,amount,timestamp,llm_semantic_intent_score,voice_biometric_jitter,synthetic_face_embedding_dist,adversarial_perturbation_index,device_risk,amount_deviation,is_fraud,attack_id,variant_id,variant_name
GENAI-041260,USR-8358,5361.34,2026-08-10T07:08:25,0.391,0.1136,0.3055,0.8857,0.4078,0.5013,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-05C889,USR-7469,11.21,2026-08-28T04:56:54,0.0393,0.1491,0.0877,0.0221,0.35,0.2686,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0AB370,USR-7233,525.82,2026-08-10T01:23:09,0.28,0.2721,0.2749,0.1303,0.35,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0AE919,USR-8528,10.0,2026-08-21T20:18:29,0.1705,0.0708,0.01,0.1189,0.2776,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-033328,USR-1825,25430.01,2026-08-07T10:49:12,0.6803,0.8039,0.3027,0.4354,0.7244,0.9801,1,GENAI-001,GENAI-V2,Deepfake Video & Voice Authorization Bypass
GENAI-0B8684,USR-9070,8042.13,2026-08-03T13:28:27,0.8566,0.1819,0.2891,0.4615,0.8906,0.6365,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-0B96B9,USR-5460,46.56,2026-08-14T10:58:38,0.28,0.0353,0.28,0.1418,0.1704,0.1342,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-027204,USR-3334,20.58,2026-08-21T15:03:17,0.0829,0.1015,0.28,0.25,0.3262,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D9F65,USR-8329,79.63,2026-08-19T14:44:02,0.28,0.0645,0.28,0.0726,0.1556,0.0575,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B03E5,USR-7604,201.72,2026-08-28T06:27:19,0.28,0.0442,0.1017,0.01,0.2584,0.142,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A88CB,USR-1235,249.84,2026-08-24T00:13:03,0.28,0.1509,0.2712,0.1732,0.1853,0.0789,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0F29F1,USR-3007,10.0,2026-08-26T09:25:06,0.1119,0.1207,0.1037,0.0586,0.1623,0.0829,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0934F7,USR-9224,345.9,2026-08-01T14:31:33,0.068,0.1008,0.1653,0.0964,0.147,0.2534,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-065F72,USR-1663,11.44,2026-08-07T00:06:15,0.3204,0.65,0.3461,0.2694,0.4579,0.4808,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-058BF4,USR-1707,2045.89,2026-08-08T01:01:38,0.4417,0.2039,0.2875,0.9452,0.3746,0.6791,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-08400A,USR-7799,72.32,2026-08-14T03:50:24,0.1033,0.0963,0.185,0.0137,0.2443,0.326,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0CA435,USR-4053,58.63,2026-08-16T12:48:49,0.0506,0.0689,0.1148,0.0637,0.232,0.1151,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-02B709,USR-3442,508.09,2026-08-02T11:57:10,0.28,0.1303,0.28,0.1596,0.35,0.1512,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0641C7,USR-2676,82.95,2026-08-22T20:01:06,0.2142,0.28,0.0839,0.0319,0.1032,0.1723,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-052D60,USR-1154,23.29,2026-08-02T14:42:15,0.0401,0.2225,0.1658,0.25,0.1244,0.282,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-07A6EE,USR-7464,404.99,2026-08-29T13:34:58,0.0645,0.0285,0.1896,0.0751,0.2885,0.0377,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0AF15F,USR-9271,89.0,2026-08-21T00:33:08,0.0298,0.186,0.0641,0.1735,0.0245,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0C0251,USR-5249,2755.54,2026-08-16T09:22:35,0.3496,0.2495,0.2472,0.9403,0.4919,0.5434,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-0D1F3A,USR-9642,1839.84,2026-08-09T07:14:24,0.2981,0.2086,0.3006,0.7774,0.4604,0.5294,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-09ABA8,USR-9210,111.83,2026-08-23T00:41:11,0.136,0.28,0.219,0.0473,0.2568,0.1574,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D17FA,USR-6309,19.91,2026-08-02T11:49:21,0.1295,0.2732,0.1989,0.1487,0.35,0.1505,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0CAE8D,USR-8747,640.08,2026-08-23T05:55:09,0.0527,0.0545,0.28,0.1,0.3224,0.179,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-03094F,USR-1068,126.51,2026-08-18T06:02:51,0.28,0.28,0.133,0.0274,0.1706,0.11,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-074AFF,USR-9896,39.21,2026-08-20T17:02:02,0.153,0.2713,0.28,0.1221,0.2502,0.1988,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0C73FB,USR-9352,1696.47,2026-08-28T22:58:04,0.4163,0.3124,0.3893,0.8784,0.5741,0.3965,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-0197A6,USR-4309,16.49,2026-08-17T20:09:52,0.203,0.0579,0.28,0.2019,0.35,0.1284,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-072275,USR-4467,43.5,2026-08-20T05:03:07,0.1691,0.251,0.1705,0.1371,0.1921,0.0174,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-09A8B2,USR-5557,132.19,2026-08-18T16:20:50,0.2434,0.28,0.1592,0.25,0.35,0.2997,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-057D39,USR-7467,5430.04,2026-08-21T17:49:50,0.5741,0.2866,0.2699,0.7842,0.3526,0.4627,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-09BC6D,USR-5608,41.55,2026-08-04T21:54:43,0.1953,0.1165,0.28,0.011,0.0381,0.0993,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-04D955,USR-3429,152.0,2026-08-06T00:01:33,0.0678,0.28,0.0505,0.0233,0.3334,0.3142,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A88B0,USR-2924,10.15,2026-08-17T11:28:23,0.28,0.0796,0.0544,0.1465,0.3129,0.0981,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-06CAF2,USR-7143,197.6,2026-08-06T17:10:54,0.1426,0.0721,0.163,0.16,0.2745,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-096367,USR-9158,816.24,2026-08-01T11:37:29,0.0527,0.0552,0.28,0.1129,0.3495,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0E1CCB,USR-8849,39.64,2026-08-21T12:06:30,0.0554,0.1064,0.2635,0.2494,0.125,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0AE3CB,USR-1818,57.79,2026-08-23T11:19:58,0.28,0.0253,0.0492,0.1273,0.161,0.0178,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-01B351,USR-8647,104.72,2026-08-08T14:49:57,0.28,0.1465,0.1241,0.25,0.2122,0.0751,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0F2E73,USR-7120,18.29,2026-08-11T20:52:34,0.01,0.28,0.2146,0.1231,0.1835,0.2364,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0BBCDE,USR-8882,57.6,2026-08-10T04:49:40,0.0994,0.1809,0.2042,0.0897,0.2438,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-05E35A,USR-7575,82.83,2026-08-06T23:50:18,0.1318,0.2281,0.28,0.1386,0.0596,0.1686,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-086812,USR-6976,29.58,2026-08-27T08:42:19,0.1008,0.1687,0.01,0.1078,0.35,0.213,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0235BC,USR-8929,23.66,2026-08-08T05:07:04,0.2383,0.1522,0.28,0.1168,0.108,0.0238,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B6B9A,USR-7005,111.84,2026-08-05T02:46:11,0.0577,0.0996,0.0984,0.25,0.1516,0.3086,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0E07FC,USR-9406,116.01,2026-08-06T16:34:21,0.0403,0.1156,0.1041,0.0297,0.35,0.23,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-06237F,USR-6477,4746.13,2026-08-06T17:33:17,0.3517,0.2354,0.3998,0.8176,0.4699,0.5842,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-085EEC,USR-2958,40.7,2026-08-10T02:49:08,0.1088,0.28,0.1176,0.1191,0.35,0.086,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B1C6E,USR-3534,4404.22,2026-08-11T14:29:49,0.1579,0.1751,0.08,0.7966,0.4415,0.3419,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-01FFA0,USR-8012,182.5,2026-08-06T13:24:04,0.0422,0.1488,0.2321,0.0126,0.1227,0.1043,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-078E8E,USR-2003,135.23,2026-08-16T01:23:17,0.2086,0.2496,0.28,0.0351,0.3095,0.0572,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D1113,USR-9248,48340.23,2026-08-09T02:08:40,0.8063,0.8789,0.3696,0.4702,0.7252,0.9717,1,GENAI-001,GENAI-V2,Deepfake Video & Voice Authorization Bypass
GENAI-0E843B,USR-1303,21.49,2026-08-02T03:47:59,0.1392,0.28,0.28,0.0579,0.35,0.3052,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D2446,USR-7681,151.7,2026-08-24T14:55:22,0.28,0.2557,0.0989,0.0127,0.1658,0.1577,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-05F9F2,USR-1430,81.51,2026-08-25T11:00:38,0.1514,0.0357,0.1046,0.057,0.0483,0.1504,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A05B2,USR-6777,117.96,2026-08-14T23:59:33,0.28,0.28,0.0845,0.25,0.35,0.3489,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-037306,USR-1915,103.32,2026-08-20T23:33:42,0.0674,0.2203,0.1529,0.2136,0.0637,0.1582,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-03799E,USR-2411,89.19,2026-08-22T16:20:24,0.28,0.0556,0.171,0.0812,0.1609,0.097,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0E77E9,USR-1776,12.95,2026-08-05T05:57:56,0.0431,0.0859,0.0362,0.1663,0.1099,0.0445,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B1BED,USR-3025,21.69,2026-08-09T15:06:33,0.1439,0.067,0.1161,0.0882,0.2264,0.1012,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-031950,USR-4790,150.35,2026-08-26T15:30:19,0.1386,0.0351,0.0524,0.0927,0.1063,0.1352,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0BDB8E,USR-5055,244.62,2026-08-03T07:58:45,0.257,0.6219,0.3539,0.1428,0.5743,0.3505,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0DE823,USR-5467,70.3,2026-08-02T05:59:54,0.0705,0.0453,0.1062,0.1337,0.0681,0.0268,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0BE88F,USR-6019,130.21,2026-08-21T18:15:50,0.0142,0.28,0.1242,0.1757,0.2068,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B806A,USR-8697,24.73,2026-08-03T08:11:11,0.238,0.0597,0.199,0.25,0.1592,0.0525,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-04E6DF,USR-1164,83.38,2026-08-29T10:33:33,0.1813,0.0763,0.0829,0.1235,0.1701,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-032C84,USR-6518,27.02,2026-08-24T05:09:55,0.115,0.0832,0.1142,0.0883,0.3076,0.2337,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-06A398,USR-9695,22.87,2026-08-03T21:42:43,0.28,0.2472,0.0459,0.25,0.0227,0.1597,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D3CF6,USR-2695,10.0,2026-08-11T01:23:22,0.2241,0.0272,0.0836,0.0966,0.0909,0.1326,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-029387,USR-1159,366.51,2026-08-15T11:37:23,0.1184,0.1787,0.28,0.1358,0.1657,0.0545,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0DE76D,USR-2600,372.67,2026-08-25T00:21:49,0.4171,0.4235,0.3614,0.4021,0.5083,0.1175,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-04A92B,USR-8539,128.87,2026-08-24T11:00:45,0.28,0.01,0.28,0.1975,0.2424,0.0575,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-03C4DB,USR-2409,242.47,2026-08-13T03:18:09,0.28,0.0285,0.2565,0.1605,0.35,0.2077,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-068A52,USR-7312,25.62,2026-08-13T12:29:59,0.105,0.1779,0.01,0.25,0.0883,0.2829,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0BE9DA,USR-1282,32.79,2026-08-24T20:40:36,0.0117,0.28,0.0628,0.1643,0.35,0.2086,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0C719C,USR-7523,29.77,2026-08-26T13:01:53,0.1122,0.1304,0.1025,0.25,0.1822,0.0763,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-07A4F8,USR-2960,18.16,2026-08-17T06:09:06,0.28,0.2764,0.2044,0.1558,0.228,0.1265,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-07DEBF,USR-7692,31.43,2026-08-28T19:32:27,0.0857,0.1449,0.103,0.1946,0.1903,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0317D4,USR-9830,15.56,2026-08-26T04:05:37,0.039,0.2135,0.1372,0.1185,0.1948,0.2906,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B662C,USR-3703,31.43,2026-08-22T10:52:21,0.1563,0.28,0.28,0.01,0.1215,0.0281,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D801B,USR-5738,22.29,2026-08-17T19:07:30,0.1345,0.0382,0.1221,0.25,0.3341,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-06B553,USR-6533,68.17,2026-08-24T11:07:01,0.0451,0.0843,0.0792,0.0773,0.0369,0.0679,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B9CCE,USR-3008,17.54,2026-08-26T20:10:43,0.029,0.1427,0.2313,0.022,0.35,0.0341,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0F4057,USR-1599,212.91,2026-08-16T05:21:32,0.28,0.2737,0.089,0.0588,0.0966,0.1026,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0DCEB7,USR-1051,266.36,2026-08-28T17:02:36,0.28,0.2457,0.042,0.1851,0.0743,0.0379,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0809F0,USR-2044,112.84,2026-08-12T00:55:32,0.091,0.1341,0.1111,0.101,0.1186,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0DF905,USR-8931,14.87,2026-08-23T21:21:26,0.28,0.28,0.28,0.1179,0.35,0.0662,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0C3EAC,USR-1600,177.99,2026-08-08T14:18:20,0.28,0.2465,0.2536,0.0848,0.3279,0.2347,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-057169,USR-3679,91.8,2026-08-01T18:43:31,0.28,0.0457,0.132,0.1793,0.1558,0.3328,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0521E2,USR-4131,13.98,2026-08-06T11:49:15,0.1912,0.1151,0.2399,0.0812,0.2344,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0DA862,USR-8968,33.95,2026-08-29T21:16:37,0.1686,0.1206,0.196,0.0313,0.35,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0E5A06,USR-1365,787.09,2026-08-09T00:52:26,0.1257,0.0869,0.2052,0.1452,0.2024,0.1859,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D9C62,USR-8938,4696.33,2026-08-14T02:28:46,0.4346,0.2867,0.1972,0.8035,0.4536,0.6078,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-04094C,USR-9535,13.5,2026-08-12T11:18:28,0.1922,0.1115,0.0873,0.0299,0.3048,0.1204,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0E4C94,USR-1877,210.36,2026-08-06T13:16:28,0.1328,0.01,0.0405,0.0958,0.1908,0.1421,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-07FDF9,USR-9835,92.67,2026-08-19T04:40:54,0.1391,0.1767,0.1007,0.25,0.35,0.0594,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-03822E,USR-1218,328.67,2026-08-14T18:12:48,0.0958,0.0395,0.1761,0.25,0.2091,0.1521,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-035E4A,USR-4054,41.44,2026-08-03T10:47:41,0.28,0.1776,0.161,0.1014,0.146,0.1127,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A3E57,USR-5368,25.32,2026-08-09T14:06:37,0.2527,0.2672,0.28,0.0414,0.1349,0.2511,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-06A74D,USR-9544,90.31,2026-08-01T09:35:22,0.0403,0.1276,0.1412,0.0299,0.35,0.0181,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-09FEAC,USR-2148,33620.39,2026-08-09T03:45:00,0.6915,0.8661,0.4512,0.4803,0.9693,0.9856,1,GENAI-001,GENAI-V2,Deepfake Video & Voice Authorization Bypass
GENAI-0CC5AB,USR-8621,21500.76,2026-08-25T06:00:05,0.1688,0.1222,0.815,0.4109,0.6142,0.7971,1,GENAI-001,GENAI-V3,Generative AI Synthetic Identity (KYC Diffusion Bypass)
GENAI-02C1B4,USR-9947,22.67,2026-08-08T01:49:01,0.1698,0.122,0.235,0.2457,0.0576,0.3188,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0349F9,USR-3289,218.26,2026-08-21T15:25:23,0.1355,0.28,0.1367,0.2061,0.3227,0.0763,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-06CE2F,USR-8831,56.3,2026-08-02T16:09:49,0.28,0.1673,0.0372,0.25,0.1034,0.1259,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-098E20,USR-6612,206.35,2026-08-12T06:02:24,0.0623,0.0253,0.28,0.0516,0.2602,0.2484,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0235A4,USR-4916,44.52,2026-08-17T06:40:08,0.2011,0.28,0.0746,0.2459,0.35,0.3334,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-04E869,USR-2715,32.17,2026-08-12T04:05:53,0.2247,0.0179,0.0747,0.1365,0.35,0.1513,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0ACB37,USR-5219,18.17,2026-08-20T20:15:20,0.1004,0.0212,0.183,0.0661,0.1202,0.0819,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0BFB83,USR-5794,76.4,2026-08-02T03:30:16,0.101,0.1793,0.066,0.0915,0.35,0.0872,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-041AD0,USR-4281,83.63,2026-08-06T03:45:46,0.1242,0.28,0.0826,0.2173,0.0432,0.2204,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0C7D32,USR-9463,469.53,2026-08-06T17:27:14,0.0434,0.1235,0.0374,0.01,0.311,0.3417,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-05C549,USR-9250,164.53,2026-08-15T07:48:28,0.1004,0.1978,0.1339,0.1265,0.2594,0.0541,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-021079,USR-6622,64257.86,2026-08-12T13:43:59,0.8039,0.9239,0.4032,0.2465,0.8755,0.9667,1,GENAI-001,GENAI-V2,Deepfake Video & Voice Authorization Bypass
GENAI-0EBA08,USR-6052,36.03,2026-08-02T09:03:23,0.3626,0.4572,0.3057,0.3179,0.2483,0.5213,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-089E00,USR-8906,346.36,2026-08-09T13:22:17,0.1413,0.2545,0.1006,0.0706,0.35,0.0442,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-027713,USR-9493,364.69,2026-08-03T00:25:49,0.2899,0.5824,0.3216,0.1801,0.5086,0.4869,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-04360A,USR-5707,22.54,2026-08-26T17:09:36,0.0403,0.2403,0.062,0.2294,0.1956,0.0796,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0AA2B2,USR-8987,287.17,2026-08-11T10:24:43,0.0666,0.1303,0.2673,0.1957,0.346,0.1744,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-08EB77,USR-5967,94.04,2026-08-11T09:00:18,0.0324,0.1212,0.2134,0.0517,0.02,0.0548,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0399BA,USR-4794,43.64,2026-08-02T01:15:35,0.0521,0.0237,0.1803,0.0325,0.0706,0.03,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-042D0B,USR-2667,10.0,2026-08-22T11:57:37,0.28,0.1276,0.2331,0.01,0.0792,0.0315,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-09BAF5,USR-3707,216.11,2026-08-02T01:30:21,0.1124,0.2537,0.1027,0.1173,0.35,0.019,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0BFDB5,USR-7898,10.0,2026-08-29T21:49:54,0.189,0.2277,0.0622,0.0986,0.2098,0.0876,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-018932,USR-9873,23.13,2026-08-11T17:53:23,0.2534,0.28,0.1969,0.25,0.202,0.1487,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B08BC,USR-2364,3640.54,2026-08-12T18:16:28,0.378,0.1643,0.1614,0.8342,0.4409,0.4754,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-062E45,USR-7044,30537.63,2026-08-17T19:03:31,0.3268,0.1388,0.9707,0.5279,0.7559,0.7709,1,GENAI-001,GENAI-V3,Generative AI Synthetic Identity (KYC Diffusion Bypass)
GENAI-0DDD1B,USR-1109,104.04,2026-08-12T13:50:48,0.5278,0.426,0.3194,0.2937,0.548,0.5036,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D2312,USR-1024,423.68,2026-08-24T22:22:59,0.0427,0.0544,0.2304,0.167,0.02,0.2132,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-02C723,USR-1750,129.66,2026-08-23T16:37:05,0.1405,0.0903,0.1825,0.25,0.1744,0.1022,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-066179,USR-8723,23796.62,2026-08-12T23:48:21,0.2027,0.1976,0.7269,0.6315,0.6814,0.6547,1,GENAI-001,GENAI-V3,Generative AI Synthetic Identity (KYC Diffusion Bypass)
GENAI-0C25DE,USR-4450,95.53,2026-08-29T11:18:29,0.165,0.0782,0.28,0.1798,0.1451,0.0512,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0315F8,USR-5754,27771.5,2026-08-16T00:26:49,0.2942,0.1089,0.8814,0.7708,0.7014,0.8373,1,GENAI-001,GENAI-V3,Generative AI Synthetic Identity (KYC Diffusion Bypass)
GENAI-09649F,USR-1723,50.11,2026-08-29T15:04:59,0.28,0.1334,0.1873,0.0409,0.1267,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-039C38,USR-8224,104.53,2026-08-16T18:01:58,0.0568,0.164,0.0638,0.25,0.1126,0.214,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0C5EB5,USR-8684,10.0,2026-08-13T22:19:11,0.28,0.2046,0.1373,0.1474,0.2604,0.085,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-01E27C,USR-1566,65.27,2026-08-21T19:23:53,0.0485,0.1169,0.28,0.2152,0.35,0.0584,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-057E9B,USR-3388,122.53,2026-08-15T19:10:19,0.1842,0.1204,0.0647,0.0927,0.0539,0.2318,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0CCAB9,USR-9548,20.57,2026-08-15T17:34:02,0.0252,0.28,0.1105,0.25,0.2743,0.1276,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-08ED07,USR-8298,21702.95,2026-08-10T02:53:29,0.2346,0.215,0.928,0.5938,0.6814,0.9475,1,GENAI-001,GENAI-V3,Generative AI Synthetic Identity (KYC Diffusion Bypass)
GENAI-05C7D4,USR-1057,81.51,2026-08-03T22:55:41,0.2966,0.3565,0.3553,0.2832,0.4169,0.39,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-06FD73,USR-8241,331.58,2026-08-04T16:26:22,0.1287,0.0673,0.1882,0.25,0.191,0.1042,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-08882A,USR-7319,122.53,2026-08-13T17:10:09,0.28,0.1312,0.28,0.25,0.0898,0.1217,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0262E4,USR-5176,21.85,2026-08-07T18:28:34,0.1335,0.1188,0.0222,0.0676,0.0814,0.1685,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0CE463,USR-3074,295.29,2026-08-29T14:15:56,0.1617,0.0383,0.0748,0.1362,0.2757,0.1159,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-05495D,USR-1241,393.69,2026-08-18T13:57:59,0.089,0.1068,0.0615,0.1264,0.2253,0.3166,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B3DBB,USR-3961,90.5,2026-08-06T11:44:01,0.1461,0.1079,0.0869,0.25,0.1362,0.1329,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0BE03D,USR-8009,312.55,2026-08-18T09:13:08,0.01,0.0491,0.0683,0.134,0.0875,0.0955,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-081646,USR-5622,118.51,2026-08-07T17:21:13,0.0435,0.1452,0.28,0.2266,0.35,0.2634,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-09E1C8,USR-5610,110.9,2026-08-24T19:17:10,0.1491,0.01,0.0815,0.1068,0.35,0.1056,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0E6F7D,USR-6345,51.86,2026-08-20T06:50:04,0.1557,0.0708,0.0168,0.25,0.2838,0.0121,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0E9D3C,USR-6408,20.7,2026-08-07T12:53:15,0.1962,0.28,0.28,0.1111,0.02,0.01,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-053277,USR-7883,22.45,2026-08-29T16:53:47,0.2548,0.1094,0.0969,0.1127,0.35,0.2972,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-03DF85,USR-7702,12.37,2026-08-11T14:34:17,0.1212,0.0304,0.1986,0.0286,0.3062,0.1702,0,LEGIT,LEGIT,Normal Verified Interaction
